archive_name,image_path,prefix,weather,density,time,visibility,agent_id,frame_id,camera_id
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000130_camera0.png,rcnj,hrn,s,night,heavy_rain,1686,000130,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000140_camera0.png,rcnj,hrn,s,night,heavy_rain,1686,000140,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000235_camera0.png,rcnj,hrn,s,night,heavy_rain,1686,000235,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000088_camera3.png,rcnj,hrn,s,night,heavy_rain,1686,000088,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000245_camera0.png,rcnj,hrn,s,night,heavy_rain,1686,000245,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000220_camera0.png,rcnj,hrn,s,night,heavy_rain,1686,000220,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000125_camera0.png,rcnj,hrn,s,night,heavy_rain,1686,000125,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000155_camera0.png,rcnj,hrn,s,night,heavy_rain,1686,000155,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000207_camera2.png,rcnj,hrn,s,night,heavy_rain,1686,000207,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000186_camera1.png,rcnj,hrn,s,night,heavy_rain,1686,000186,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000102_camera2.png,rcnj,hrn,s,night,heavy_rain,1686,000102,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000193_camera3.png,rcnj,hrn,s,night,heavy_rain,1686,000193,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000075_camera0.png,rcnj,hrn,s,night,heavy_rain,1686,000075,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1686/000172_camera2.png,rcnj,hrn,s,night,heavy_rain,1686,000172,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000242_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000242,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000188_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000188,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000232_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000232,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000147_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000147,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000137_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000137,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000215_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000215,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000181_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000181,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000067_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000067,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000160_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000160,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000110_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000110,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000093_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000093,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000175_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000175,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000072_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000072,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000105_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000105,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000086_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000086,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000200_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000200,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000152_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000152,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000122_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000122,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000227_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000227,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000205_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000205,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000100_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000100,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000170_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000170,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000077_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000077,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000191_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000191,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000222_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000222,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000198_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000198,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000127_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000127,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000157_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000157,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000132_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000132,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000142_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000142,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000237_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000237,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000247_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000247,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000096_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000096,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000115_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000115,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000062_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000062,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000165_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000165,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000083_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000083,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000210_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000210,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000221_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000221,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000166_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000166,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000228_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000228,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000103_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000103,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000116_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000116,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000095_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000095,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000192_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000192,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000173_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000173,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000138_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000138,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000213_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000213,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000148_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000148,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000206_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000206,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000187_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000187,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000080_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000080,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000061_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000061,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000068_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000068,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000131_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000131,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000141_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000141,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000163_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000163,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000182_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000182,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000085_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000085,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000106_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000106,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000248_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000248,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000113_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000113,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000176_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000176,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000238_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000238,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000241_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000241,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000231_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000231,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000078_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000078,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000151_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000151,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000121_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000121,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000158_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000158,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000216_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000216,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000203_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000203,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000128_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000128,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000071_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000071,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000090_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000090,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000197_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000197,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000156_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000156,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000218_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000218,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000133_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000133,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000126_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000126,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000143_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000143,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000211_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000211,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000076_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000076,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000063_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000063,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000082_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000082,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000185_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000185,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000101_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000101,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000171_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000171,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000190_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000190,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000097_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000097,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000108_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000108,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000246_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000246,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000223_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000223,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000178_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000178,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000236_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000236,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000201_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000201,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000195_camera0.png,rcnj,hrn,s,night,heavy_rain,1672,000195,camera0
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000092_camera2.png,rcnj,hrn,s,night,heavy_rain,1672,000092,camera2
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000073_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000073,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000066_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000066,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000153_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000153,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000136_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000136,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000123_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000123,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000146_camera1.png,rcnj,hrn,s,night,heavy_rain,1672,000146,camera1
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000208_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000208,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000243_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000243,camera3
rcnj_hrn_s,/Users/tjards/Library/CloudStorage/Dropbox/adjunctQueens/code/pytorch_project_advercity/data/sampled/rcnj_hrn_s/1672/000168_camera3.png,rcnj,hrn,s,night,heavy_rain,1672,000168,camera3
